workflow_id,ecr_id,agent_name,agent_key,status,action,input,output,reasoning,confidence,execution_time,error,created_at
WF-86dd74fc75d5,ECR-2,Summarization Agent,summarize,COMPLETED,"Writing the answer, the defect summary and the report",{},"{""citations"": [""BUG-180"", ""BUG-288"", ""EV-4001"", ""EV-4010"", ""EV-4011"", ""L2R01"", ""L2R01:TC1"", ""L2R01:TC2"", ""L2R01:TC3"", ""L2R05"", ""L2R05:TC1"", ""L2R05:TC2""]}","ECR-2 (Port Build 7 ECR -2 to Build 8: Flrt3: Horn state doesn't change on brake/horn interface screen) is a ui change in the Braking domain. It changes 7 component(s) directly and reaches 4 more through dependencies. It touches L2R01 (Brake/Horn interface screen status fields), L2R05 (Horn state across control types and diagnostic screens), L2R1234 (Brake pipe pressure precondition for departure test). History is relevant here: PTC-4101 (Depart Test key missing while onboard is in CUT OUT state), BUG-180 (Fraud score computed on pre-conversion amount), BUG-288 (Fraud service latency spike blocked checkout). Recommended regression: 46 of 80 tests (42.5% reduction), 7 P0 and 20 P1. Evidence is missing for: L2R01, L2R05, L2R1350, L2R1644. Assembled 15 report sections with overall confidence 90% (HIGH CONFIDENCE).",0.925,12.08,,2026-09-17T07:00:35.470337
WF-86dd74fc75d5,ECR-2,Summarization Agent,summarization_agent,COMPLETED,Answering the question and publishing the report,{},"{""citations"": [""BUG-180"", ""BUG-288"", ""EV-4001"", ""EV-4010"", ""EV-4011"", ""L2R01"", ""L2R01:TC1"", ""L2R01:TC2"", ""L2R01:TC3"", ""L2R05"", ""L2R05:TC1"", ""L2R05:TC2""]}","This change fixes a horn state display bug specific to SR-FLRT3-DMU units on the brake/horn interface screen—when the horn key is pressed, the state field should update to Active but currently stays showing Inactive. The fix is well-targeted with seven high-priority tests (L2R05:TC1, L2R01:TC1, L2R05:TC3, L2R05:TC4, L2R01:TC2, L2R05:TC2, L2R01:TC3) that directly cover the two core requirements L2R",0.9,12.106,,2026-09-17T07:00:35.496534
WF-df018a8a2560,ECR-1,Retrieval Agent,understand_ecr,COMPLETED,Understanding the ECR and planning the investigation,{},"{""change_type"": ""CONFIGURATION_CHANGE"", ""investigations"": [""requirements"", ""code_impact"", ""historical_defects"", ""dependencies"", ""collaboration_retrieval""], ""skipped"": [], ""search_terms"": [""departure test state"", ""non-controlling command"", ""begin departure test prompt"", ""depart test failed status"", ""1010 command handling"", ""test status reset"", ""onboard display state"", ""departure test logic"", ""test report 2011"", ""initialization sequence""], ""reasoned_by"": ""llm""}","Classified as CONFIGURATION_CHANGE (confidence 89%) from 1 signal groups. Extracted 12 technical keywords, 1 affected feature(s) and 0 risk indicator(s). The LLM planned the search with 10 term(s) (departure test state, non-controlling command, begin departure test prompt, depart test failed status) and flagged 5 behaviour(s) that could break. It asked for the dependency walk. Configuration change with 0 risk indicator(s) detected. Gathering all evidence.",0.92,5.091,,2026-09-17T07:28:57.041262
WF-df018a8a2560,ECR-1,Retrieval Agent,gather_evidence,COMPLETED,"Gathering requirements, code impact, history, comments and evidence",{},"{""requirements"": 10, ""defects"": 10, ""comments"": 0, ""evidence"": 3}","Searched 64 requirements across traceability, semantic and keyword channels and matched 10. Strongest match is L2R26 (Departure test result reporting) at 100% relevance. Parsed 18 modules (30 import edges) and resolved 0 changed module(s). Direct impact: none resolved. 0 module(s) import the changed code, giving indirect impact on no further components. The declared files are not present in the analysed repository, so components were resolved by path convention only. Searched 68 historical defects and found 10 related to this change. Recurring patterns: Timing budget (2 occurrences). Components with the most related defects: RCMP-002, RCMP-003, RCMP-004. Seeded the walk from Onboard Segment Core, Departure Test Module, Brake System Interface, Locomotive Interface Gateway, Crew Display HMI, Back Office Interface, Penalty Brake Enforcement, Onboard Health Monitor, Configuration Loader. 2 component(s) depend on the change directly (Track Database Manager, Wayside Messaging) and 1 indirectly (Position Determination System). The change reaches 3 component(s) in total. Collected 0 comment(s) and 3 evidence artefact(s) for ECR-1. 0 explicit decision(s), 0 raised concern(s). Evidence outcomes: PASS x2, CLOSED x1. 8 impacted requirement(s) have no evidence attached.",0.789,0.131,,2026-09-17T07:28:57.194430
WF-df018a8a2560,ECR-1,Retrieval Agent,retrieval_agent,COMPLETED,Understanding the ECR and gathering its evidence,{},"{""sources"": {""requirements"": 10, ""defects"": 10, ""comments"": 0, ""evidence"": 3}, ""reasoned_by"": ""llm""}","Retrieved 10 requirements, 10 defects, 3 evidence for ECR-1, searching with 10 LLM-planned term(s).",0.855,5.259,,2026-09-17T07:28:57.207414
WF-df018a8a2560,ECR-1,Correlation Agent,assess_impact,COMPLETED,Identifying impacted components,{},"{""direct"": 9, ""indirect"": 3}","10 requirement(s) are in scope, led by L2R26 (Departure test result reporting). 9 component(s) change directly and 3 more are reached through dependencies. The most business-critical affected component is rated CRITICAL.",0.9,0.004,,2026-09-17T07:28:57.228089
WF-df018a8a2560,ECR-1,Correlation Agent,select_tests,COMPLETED,"Selecting regression tests, linking evidence and analysing related defects",{},"{""selected_tests"": 46, ""total_available"": 80, ""reduction_percentage"": 42.5, ""defects_analysed"": 10, ""defects_likely_to_return"": 5, ""contradictions"": 0, ""gaps"": 4, ""reasoned_by"": ""llm""}","Discovered 79 unique candidate test(s) out of 80 rail test(s): 48 via requirement traceability, 80 via component coverage and 32 via semantic search. Scored 79 candidate(s) against the impact model and selected 46 test(s) out of a 80-test regression suite (42.5% reduction). Estimated execution 218 minutes versus 388 minutes for the full suite. Ordered 46 test(s): 13 P0, 18 P1, 15 P2, 0 P3. P0 and P1 complete in about 154 minutes, the whole selection in 218 minutes. Correlated 82 artefact(s) and 178 typed link(s) for ECR-1 across 5 source(s). 3 artefact(s) are corroborated by more than one source. Analysed 10 related defect(s): 5 could come back with this change, 3 not covered by the recommended tests. The LLM review of the correlated bundle found 3 key link(s), 0 contradiction(s) and 4 gap(s).",0.92,12.113,,2026-09-17T07:29:09.363781
WF-df018a8a2560,ECR-1,Correlation Agent,correlation_agent,COMPLETED,Assessing impact and selecting regression tests,{},"{""direct_components"": 9, ""selected_tests"": 46, ""contradictions"": 0, ""gaps"": 4, ""reasoned_by"": ""llm""}",9 component(s) change directly; selected 46 of 80 tests. LLM review found 0 contradiction(s) and 4 gap(s).,0.91,12.161,,2026-09-17T07:29:09.384642
WF-df018a8a2560,ECR-1,Summarization Agent,summarize,COMPLETED,"Writing the answer, the defect summary and the report",{},"{""citations"": [""EV-4001"", ""EV-4010"", ""EV-4011"", ""L2R1234"", ""L2R1644"", ""L2R1866"", ""L2R26"", ""L2R26:TC1"", ""L2R26:TC2"", ""L2R35"", ""L2R35:TC1"", ""L2R35:TC2""]}","ECR-1 (Port Build 7 ECR -1 to Build 8: Depart test not perfomed well) is a configuration change in the Onboard domain. It changes 9 component(s) directly and reaches 3 more through dependencies. It touches L2R26 (Departure test result reporting), L2R35 (Departure test prompt handling on a state change), L2R1234 (Brake pipe pressure precondition for departure test). History is relevant here: PTC-4101 (Depart Test key missing while onboard is in CUT OUT state), PTC-4188 (Brake pipe pressure prompt shown with a valid feed valve status), PTC-4205 (Cut out switch transition annunciated late). Recommended regression: 46 of 80 tests (42.5% reduction), 13 P0 and 18 P1. Evidence is missing for: L2R05, L2R1644, L2R1866, L2R26. Assembled 15 report sections with overall confidence 88% (HIGH CONFIDENCE).",0.916,7.137,,2026-09-17T07:29:16.548192
WF-df018a8a2560,ECR-1,Summarization Agent,summarization_agent,COMPLETED,Answering the question and publishing the report,{},"{""citations"": [""EV-4001"", ""EV-4010"", ""EV-4011"", ""L2R1234"", ""L2R1644"", ""L2R1866"", ""L2R26"", ""L2R26:TC1"", ""L2R26:TC2"", ""L2R35"", ""L2R35:TC1"", ""L2R35:TC2""]}","ECR-1 fixes a configuration issue where the departure test shows as failed in the onboard display when command 1010 (non-controlling) arrives during the Begin Departure Test prompt, even though no new test was actually performed. The core problem sits in the Departure Test Module (RCMP-002) and affects how test results are reported on the crew display when the locomotive state changes. You need to",0.882,7.172,,2026-09-17T07:29:16.583108
WF-7f75afae9fa3,ECR-2,Retrieval Agent,understand_ecr,COMPLETED,Understanding the ECR and planning the investigation,{},"{""change_type"": ""UI_CHANGE"", ""investigations"": [""requirements"", ""code_impact"", ""historical_defects"", ""dependencies"", ""collaboration_retrieval""], ""skipped"": [], ""search_terms"": [""horn state"", ""brake horn interface screen"", ""horn key pressed"", ""state field update"", ""flrt3 horn"", ""ebi onboard diagnostics"", ""horn active inactive"", ""hmi diagnostics"", ""brake interface"", ""sr-flrt3-dmu""], ""reasoned_by"": ""llm""}","Classified as UI_CHANGE (confidence 89%) from 1 signal groups. Extracted 12 technical keywords, 1 affected feature(s) and 0 risk indicator(s). The LLM planned the search with 10 term(s) (horn state, brake horn interface screen, horn key pressed, state field update) and flagged 5 behaviour(s) that could break. It asked for the dependency walk. UI change with 0 risk indicator(s) detected. Gathering all evidence.",0.92,5.207,,2026-09-17T09:46:23.974000
WF-7f75afae9fa3,ECR-2,Retrieval Agent,gather_evidence,COMPLETED,"Gathering requirements, code impact, history, comments and evidence",{},"{""requirements"": 10, ""defects"": 10, ""comments"": 1, ""evidence"": 3}","Searched 64 requirements across traceability, semantic and keyword channels and matched 10. Strongest match is L2R01 (Brake/Horn interface screen status fields) at 100% relevance. Parsed 18 modules (30 import edges) and resolved 0 changed module(s). Direct impact: none resolved. 0 module(s) import the changed code, giving indirect impact on no further components. The declared files are not present in the analysed repository, so components were resolved by path convention only. Searched 68 historical defects and found 10 related to this change. No recurring root-cause pattern emerged. Components with the most related defects: CMP-014, CMP-003, RCMP-002. Seeded the walk from Onboard Segment Core, Departure Test Module, Brake System Interface, Locomotive Interface Gateway, Crew Display HMI, Penalty Brake Enforcement, Onboard Health Monitor. 2 component(s) depend on the change directly (Wayside Messaging, Back Office Interface) and 2 indirectly (Track Database Manager, Position Determination System). The change reaches 4 component(s) in total. Collected 1 comment(s) and 3 evidence artefact(s) for ECR-2. 0 explicit decision(s), 0 raised concern(s). Evidence outcomes: PASS x2, CLOSED x1. 8 impacted requirement(s) have no evidence attached.",0.846,0.074,,2026-09-17T09:46:24.082730
WF-7f75afae9fa3,ECR-2,Retrieval Agent,retrieval_agent,COMPLETED,Understanding the ECR and gathering its evidence,{},"{""sources"": {""requirements"": 10, ""defects"": 10, ""comments"": 1, ""evidence"": 3}, ""reasoned_by"": ""llm""}","Retrieved 10 requirements, 10 defects, 1 comments, 3 evidence for ECR-2, searching with 10 LLM-planned term(s).",0.883,5.335,,2026-09-17T09:46:24.097210
WF-7f75afae9fa3,ECR-2,Correlation Agent,assess_impact,COMPLETED,Identifying impacted components,{},"{""direct"": 7, ""indirect"": 4}","10 requirement(s) are in scope, led by L2R01 (Brake/Horn interface screen status fields). 7 component(s) change directly and 4 more are reached through dependencies. The most business-critical affected component is rated CRITICAL.",0.9,0.002,,2026-09-17T09:46:24.115063
WF-7f75afae9fa3,ECR-2,Correlation Agent,select_tests,COMPLETED,"Selecting regression tests, linking evidence and analysing related defects",{},"{""selected_tests"": 46, ""total_available"": 80, ""reduction_percentage"": 42.5, ""defects_analysed"": 10, ""defects_likely_to_return"": 4, ""contradictions"": 0, ""gaps"": 4, ""reasoned_by"": ""llm""}","Discovered 79 unique candidate test(s) out of 80 rail test(s): 56 via requirement traceability, 80 via component coverage and 26 via semantic search. Scored 79 candidate(s) against the impact model and selected 46 test(s) out of a 80-test regression suite (42.5% reduction). Estimated execution 234 minutes versus 388 minutes for the full suite. Ordered 46 test(s): 7 P0, 20 P1, 19 P2, 0 P3. P0 and P1 complete in about 149 minutes, the whole selection in 234 minutes. Correlated 82 artefact(s) and 167 typed link(s) for ECR-2 across 6 source(s). 4 artefact(s) are corroborated by more than one source. Analysed 10 related defect(s): 4 could come back with this change, 0 not covered by the recommended tests. The LLM review of the correlated bundle found 3 key link(s), 0 contradiction(s) and 4 gap(s).",0.932,6.306,,2026-09-17T09:46:30.438274
WF-7f75afae9fa3,ECR-2,Correlation Agent,correlation_agent,COMPLETED,Assessing impact and selecting regression tests,{},"{""direct_components"": 7, ""selected_tests"": 46, ""contradictions"": 0, ""gaps"": 4, ""reasoned_by"": ""llm""}",7 component(s) change directly; selected 46 of 80 tests. LLM review found 0 contradiction(s) and 4 gap(s).,0.916,6.365,,2026-09-17T09:46:30.479599
WF-7f75afae9fa3,ECR-2,Summarization Agent,summarize,COMPLETED,"Writing the answer, the defect summary and the report",{},"{""citations"": [""BUG-180"", ""BUG-288"", ""EV-4001"", ""EV-4010"", ""EV-4011"", ""L2R01"", ""L2R01:TC1"", ""L2R01:TC2"", ""L2R01:TC3"", ""L2R05"", ""L2R05:TC1"", ""L2R05:TC2""]}","ECR-2 (Port Build 7 ECR -2 to Build 8: Flrt3: Horn state doesn't change on brake/horn interface screen) is a ui change in the Braking domain. It changes 7 component(s) directly and reaches 4 more through dependencies. It touches L2R01 (Brake/Horn interface screen status fields), L2R05 (Horn state across control types and diagnostic screens), L2R1234 (Brake pipe pressure precondition for departure test). History is relevant here: PTC-4101 (Depart Test key missing while onboard is in CUT OUT state), BUG-180 (Fraud score computed on pre-conversion amount), BUG-288 (Fraud service latency spike blocked checkout). Recommended regression: 46 of 80 tests (42.5% reduction), 7 P0 and 20 P1. Evidence is missing for: L2R01, L2R05, L2R1350, L2R1644. Assembled 15 report sections with overall confidence 90% (HIGH CONFIDENCE).",0.925,7.877,,2026-09-17T09:46:38.385071
